gbifid,anio,mes,taxonrank,scientificname,decimallatitude,decimallongitude,eventdate,individualcount,locality,stateprovince,issue,comunidad_autonoma,nombre_cientifico
1502095499,2010.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",38.83,0.16,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095498,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",39.94,0.08,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch,no asignado,Tursiops truncatus
1502095497,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095496,2010.0,7.0,species,"Globicephala melas (Traill, 1809)",38.09,0.18,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch,no asignado,Globicephala melas
1502095495,2010.0,2.0,species,"Stenella coeruleoalba (Meyen, 1833)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
1502095494,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095493,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095492,2010.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",38.61,0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095491,2010.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095490,2010.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",38.85,0.18,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095489,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095488,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.61,0.07,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095487,2010.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095486,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095485,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095484,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095483,2010.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095482,2010.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",38.84,0.14,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095481,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095480,2010.0,9.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095479,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095478,2010.0,10.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095477,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095476,2010.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095475,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095474,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095473,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095472,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095471,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095470,2010.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095469,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095468,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095467,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095466,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095465,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095464,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095463,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095462,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095461,2010.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095460,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095459,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.56,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095458,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095457,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095456,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.54,-0.06,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095455,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.51,-0.12,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095454,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095453,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.51,-0.1,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095452,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095451,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.55,-0.06,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095450,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.54,-0.06,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095449,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095448,2010.0,9.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095447,2010.0,10.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095446,2010.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095445,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095444,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.54,-0.06,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095443,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095442,2010.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.51,-0.1,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095441,2010.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095440,2010.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095439,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095438,2010.0,9.0,species,"Tursiops truncatus (Montagu, 1821)",38.52,-0.1,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095437,2010.0,12.0,species,"Tursiops truncatus (Montagu, 1821)",38.52,-0.1,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095436,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095435,2010.0,9.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095434,2010.0,12.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,-0.13,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095433,2010.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,-0.22,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095432,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095431,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095430,2010.0,10.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095429,2010.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,-0.22,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095428,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.49,-0.22,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095427,2010.0,9.0,species,"Tursiops truncatus (Montagu, 1821)",38.56,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095425,2010.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.3,-0.49,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095424,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.48,-0.13,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095423,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.31,-0.46,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095422,2010.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.33,-0.41,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095421,2010.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",38.52,-0.12,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095420,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095419,2010.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",38.56,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095417,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.51,-0.14,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095416,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.48,-0.13,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095415,2010.0,12.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095414,2010.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.49,-0.13,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095413,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.48,-0.23,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095411,2010.0,10.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095408,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.51,-0.14,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095407,2010.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",38.56,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095406,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,-0.22,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095405,2010.0,12.0,species,"Tursiops truncatus (Montagu, 1821)",38.52,-0.1,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095404,2010.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.53,-0.07,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095401,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.29,-0.47,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095400,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,-0.14,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095396,2010.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.52,-0.06,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095392,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.27,-0.49,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095390,2010.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,-0.13,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095386,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.49,-0.13,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095382,2010.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",38.51,-0.14,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1502095381,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.49,-0.23,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095378,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,-0.23,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1502095369,2010.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.28,-0.44,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch;recorded_date_invalid,no asignado,Tursiops truncatus
1502094809,2010.0,10.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,-0.13,,,desconocido,alicante/alacant,geodetic_datum_assumed_wgs84;recorded_date_invalid,alicante/alacant,Tursiops truncatus
1502042409,2011.0,4.0,species,"Balaenoptera physalus (Linnaeus, 1758)",39.4,-0.17,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch;recorded_date_invalid,no asignado,Balaenoptera physalus
1502042401,2011.0,4.0,species,"Globicephala melas (Traill, 1809)",39.37,-0.1,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch;recorded_date_invalid,no asignado,Globicephala melas
1502042372,2011.0,4.0,species,"Stenella coeruleoalba (Meyen, 1833)",39.4,-0.17,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch;recorded_date_invalid,no asignado,Stenella coeruleoalba
1502042346,2011.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",39.4,-0.18,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch;recorded_date_invalid,no asignado,Tursiops truncatus
1501854215,2009.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501854214,2009.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",38.57,-0.03,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1501854209,2009.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",38.49,-0.22,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501854208,2009.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",38.6,0.0,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501854199,2009.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.58,-0.01,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501853686,2009.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.51,-0.09,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501853681,2009.0,4.0,species,"Balaenoptera physalus (Linnaeus, 1758)",39.86,0.73,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch,no asignado,Balaenoptera physalus
1501853675,2009.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.52,-0.14,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501853658,2009.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.62,0.0,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1501853655,2009.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.62,0.0,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501853636,2009.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.56,-0.04,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501852630,2008.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",38.51,-0.13,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501852617,2004.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",38.49,-0.13,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501852614,2004.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",39.89,0.68,,,desconocido,castellón/castelló,geodetic_datum_assumed_wgs84;recorded_date_invalid,comunidad valenciana,Tursiops truncatus
1501852611,2004.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",39.9,0.69,,,desconocido,castellón/castelló,geodetic_datum_assumed_wgs84,comunidad valenciana,Tursiops truncatus
1501852598,2004.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",39.9,0.7,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1501852593,2004.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",38.49,-0.12,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501852307,2003.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",39.9,0.7,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501852293,2003.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,0.12,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch,no asignado,Tursiops truncatus
1501852277,2003.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",39.9,0.78,,,reserva natural de les illes columbretes,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch;recorded_date_invalid,no asignado,Tursiops truncatus
1501852166,2001.0,12.0,species,"Tursiops truncatus (Montagu, 1821)",38.52,-0.1,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501852157,2002.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.5,-0.16,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501852146,2008.0,11.0,species,"Tursiops truncatus (Montagu, 1821)",38.18,-0.3,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch,no asignado,Tursiops truncatus
1501852141,2002.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",39.91,0.67,,,reserva natural de les illes columbretes,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501851985,2000.0,5.0,species,"Balaenoptera physalus (Linnaeus, 1758)",38.78,0.23,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Balaenoptera physalus
1501851983,2004.0,2.0,species,"Stenella coeruleoalba (Meyen, 1833)",39.88,0.68,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Stenella coeruleoalba
1501851973,2007.0,7.0,species,"Stenella coeruleoalba (Meyen, 1833)",39.17,0.2,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch;recorded_date_invalid,no asignado,Stenella coeruleoalba
1501851964,2004.0,9.0,species,"Balaenoptera physalus (Linnaeus, 1758)",38.47,-0.11,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Balaenoptera physalus
1501851302,2009.0,3.0,species,"Balaenoptera physalus (Linnaeus, 1758)",40.01,0.69,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch,no asignado,Balaenoptera physalus
1501851298,2009.0,4.0,species,"Balaenoptera physalus (Linnaeus, 1758)",39.82,0.75,,,desconocido,mar,geodetic_datum_assumed_wgs84;continent_coordinate_mismatch;recorded_date_invalid,no asignado,Balaenoptera physalus
1501851266,2009.0,3.0,species,"Balaenoptera physalus (Linnaeus, 1758)",39.9,0.72,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Balaenoptera physalus
1501842510,2018.0,7.0,species,"Balaenoptera physalus (Linnaeus, 1758)",38.83,0.17,,,reserva marina cap de sant antoni,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Balaenoptera physalus
1501840661,2017.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",39.9,0.69,,,desconocido,castellón/castelló,geodetic_datum_assumed_wgs84,comunidad valenciana,Tursiops truncatus
1501840659,2016.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",37.98,-0.65,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501840655,2016.0,11.0,species,"Tursiops truncatus (Montagu, 1821)",39.9,0.68,,,desconocido,mar,geodetic_datum_assumed_wgs84;recorded_date_invalid,no asignado,Tursiops truncatus
1501840654,2016.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",38.87,0.11,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501840651,2016.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",39.9,0.68,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501840650,2016.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",38.81,0.2,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501840649,2016.0,7.0,species,"Tursiops truncatus (Montagu, 1821)",38.02,-0.65,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501840647,2016.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",37.97,-0.69,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501840646,2016.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",38.83,0.16,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
1501840645,2016.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",38.85,0.15,,,desconocido,mar,geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
